1598, REMOVED, "seventeen; and you may conceive", 6
1599, ADDED, "preservation to avert the storm", 5
1601, REMOVED, "my hours were fully employed", 5
1602, ADDED, "was even then hanging", 4
1604, REMOVED, "acquiring", 1
1605, ADDED, "the stars&comma;", 3
1607, REMOVED, "maintaining a knowledge of this various literature.<br><br>Another task also devolved upon", 13
1608, ADDED, "ready to envelope", 3
1610, ADDED, ". Her victory was announced by an unusual tranquillity and gladness of soul", 13
1612, REMOVED, "when I became", 3
1613, ADDED, "which followed", 2
1615, REMOVED, "instructor", 1
1616, ADDED, "relinquishing", 1
1618, REMOVED, "brothers", 1
1619, ADDED, "ancient and latterly tormenting studies", 5
1621, REMOVED, "Ernest", 1
1622, ADDED, "It", 1
1624, REMOVED, "six years younger than myself&comma; and", 7
1625, ADDED, "thus that I", 3
1627, REMOVED, "my principal pupil. He had been afflicted", 8
1628, ADDED, "to be taught to associate evil", 6
1630, REMOVED, "ill health from his infancy", 5
1631, ADDED, "their prosecution", 2
1633, REMOVED, "through which Elizabeth and I had been his constant nurses: his disposition", 13
1634, ADDED, "happiness with their disregard.<br><br>It", 6
1636, REMOVED, "gentle&comma; but he was incapable", 6
1637, ADDED, "a strong effort", 3
1639, REMOVED, "any severe application. William&comma; ", 6
1641, REMOVED, "youngest", 1
1642, ADDED, "spirit", 1
1644, REMOVED, "our family&comma; was yet an infant&comma; and the most beautiful little fellow in the world", 17
1645, ADDED, "good", 1
1647, REMOVED, "his lively blue eyes&comma; dimpled cheeks&comma; and endearing manners&comma; inspired the tenderest affection", 16
1648, ADDED, "but it was ineffectual", 4
1650, REMOVED, "<br><br>Such", 1
1651, ADDED, " Destiny", 1
1653, REMOVED, "our domestic circle", 3
1654, ADDED, "too potent", 2
1656, REMOVED, "from which care ", 3
1658, REMOVED, "pain seemed for ever banished. My father directed our studies&comma; and", 13
1659, ADDED, "her immutable laws had decreed", 5
1661, REMOVED, "mother partook of our enjoyments. Neither of us possessed the slightest pre-eminence over the other; the voice of command was never heard amongst us; but mutual affection engaged us all to comply with", 38
1662, ADDED, "utter", 1
1664, REMOVED, "obey the slightest desire of each other", 7
1665, ADDED, "terrible destruction", 2
1667, REMOVED, "II", 1
1668, ADDED, "III", 1
1670, REMOVED, "but ", 1
1672, REMOVED, "not ", 1
1674, REMOVED, "quickly recovered", 2
1675, ADDED, "was in the greatest danger", 5
1677, REMOVED, "confinement", 1
1678, ADDED, "illness", 1
1680, ADDED, "the life of ", 3
1682, REMOVED, "recovering", 1
1683, ADDED, "menaced", 1
1685, REMOVED, "debar herself from", 3
1686, ADDED, "control", 1
1688, REMOVED, "society", 1
1689, ADDED, "anxiety. She attended her sick bed", 7
1691, REMOVED, " and entered ", 2
1692, ADDED, "—", 1
1694, REMOVED, "chamber long before", 3
1695, ADDED, "watchful attentions triumphed over", 4
1697, REMOVED, "danger", 1
1698, ADDED, "malignity", 1
1700, REMOVED, "infection", 1
1701, ADDED, "the distemper&comma;—Elizabeth", 5
1703, REMOVED, "past. The", 3
1704, ADDED, "saved&comma; but the", 4
1706, ADDED, "to her preserver", 3
1708, REMOVED, "very malignant", 2
1709, ADDED, "accompanied by the most alarming symptoms", 6
1711, ADDED, "medical ", 1
1713, REMOVED, "admirable woman", 2
1714, ADDED, "best of women", 3
1716, ADDED, "—", 1
1718, REMOVED, "your", 1
1719, ADDED, "my", 1
1721, REMOVED, "cousins", 1
1722, ADDED, "children", 1
1724, REMOVED, "&comma;", 1
1725, ADDED, ";", 1
1727, REMOVED, "&comma;", 1
1728, ADDED, ";", 1
1730, REMOVED, "connexion;", 2
1731, ADDED, "connection?", 2
1733, REMOVED, "journey to", 2
1734, ADDED, "departure for", 2
1736, REMOVED, "This period was spent sadly; my mother's", 10
1737, ADDED, "It appeared to me sacrilege so soon to leave the repose&comma; akin to", 14
1739, ADDED, "of the house of mourning&comma; ", 6
1741, REMOVED, "my speedy departure", 3
1742, ADDED, "to rush into the thick of life. I was new to sorrow", 13
1744, REMOVED, "depressed our spirits; ", 4
1746, REMOVED, "Elizabeth endeavoured", 2
1747, ADDED, "it did not the less alarm me. I was unwilling", 11
1749, REMOVED, "renew", 1
1750, ADDED, "quit", 1
1752, REMOVED, "spirit", 1
1753, ADDED, "sight", 1
1755, REMOVED, "cheerfulness", 1
1756, ADDED, "those that remained to me; and&comma; above all&comma; I desired to see my sweet Elizabeth", 18
1758, REMOVED, "our little society", 3
1759, ADDED, "some degree consoled", 3
1761, REMOVED, " Since the death of", 4
1762, ADDED, "<br><br>She indeed veiled", 3
1764, REMOVED, "aunt", 1
1765, ADDED, "grief", 1
1767, REMOVED, "her mind had acquired new firmness ", 6
1769, REMOVED, "vigour", 1
1770, ADDED, "strove to act the comforter to us all", 8
1772, REMOVED, "determined to fulfil her", 4
1773, ADDED, "looked steadily on life&comma; and assumed its", 8
1775, REMOVED, "the greatest exactness;", 4
1776, ADDED, "courage", 1
1778, ADDED, "zeal. She devoted herself to those whom ", 8
1780, REMOVED, "felt that that most imperious duty&comma; of rendering", 9
1781, ADDED, "had been taught to call", 5
1783, REMOVED, " happy&comma; had devolved upon her", 6
1785, REMOVED, "She consoled me&comma; amused her uncle&comma; instructed my brothers; and I never beheld her", 17
1786, ADDED, "Never was she", 3
1788, REMOVED, "was continually endeavouring to contribute to", 6
1789, ADDED, "recalled", 1
1791, REMOVED, "happiness", 1
1792, ADDED, "sunshine", 1
1794, REMOVED, "others&comma; entirely forgetful of herself", 6
1795, ADDED, "her smiles and spent them upon us", 7
1797, ADDED, "She forgot even her own regret in her endeavours to make us forget.<br><br>", 14
1799, REMOVED, "I had taken leave of all my friends&comma; excepting ", 10
1801, REMOVED, "&comma; who", 2
1803, REMOVED, "bitterly lamented that he was unable", 6
1804, ADDED, "had endeavoured", 2
1806, REMOVED, "accompany me: but", 4
1807, ADDED, "persuade", 1
1809, REMOVED, "could not be persuaded ", 4
1811, REMOVED, "part with", 2
1812, ADDED, "permit", 1
1814, ADDED, "to accompany me", 3
1816, REMOVED, "intending that he should", 4
1817, ADDED, "and to", 2
1819, REMOVED, "a partner with him", 4
1820, ADDED, "my fellow student; but", 5
1822, REMOVED, "business", 1
1823, ADDED, "vain. His father was a narrow-minded trader", 10
1825, ADDED, "and saw idleness and ruin ", 5
1827, REMOVED, "compliance with his favourite theory&comma; that learning was superfluous in ", 11
1829, REMOVED, "commerce", 1
1830, ADDED, "aspirations and ambition", 3
1832, REMOVED, "ordinary life", 2
1833, ADDED, "his son", 2
1835, REMOVED, "had", 1
1836, ADDED, "deeply felt the misfortune of being debarred from", 8
1838, REMOVED, "refined mind", 2
1839, ADDED, "liberal education. He said little", 6
1841, ADDED, "but when ", 2
1843, REMOVED, "had no desire to be idle", 6
1844, ADDED, "spoke", 1
1846, ADDED, "I read in his kindling eye ", 6
1848, REMOVED, "was well pleased to become", 5
1849, ADDED, "in", 1
1851, REMOVED, "father's partner&comma; but he believed that", 9
1852, ADDED, "animated glance", 2
1854, REMOVED, "man might be a very good trader", 7
1855, ADDED, "restrained but firm resolve", 4
1857, REMOVED, "and yet possess a cultivated understanding", 6
1858, ADDED, "not to be chained to the miserable details of commerce", 10
1860, ADDED, "The day of my departure at length arrived.<br>", 9
1862, ADDED, ". We could not tear ourselves away from each other", 10
1864, REMOVED, "listening", 1
1865, ADDED, "nor persuade ourselves", 3
1867, REMOVED, "his complaints&comma;", 3
1868, ADDED, "say the word &quot;Farewell!&quot; It was said;", 11
1870, REMOVED, "making many little arrangements for", 5
1871, ADDED, "we retired under", 3
1873, REMOVED, "future. The next morning early I departed. Tears gushed from the eyes", 14
1874, ADDED, "pretence", 1
1876, REMOVED, "Elizabeth; they proceeded partly from sorrow at my departure", 10
1877, ADDED, "seeking repose", 2
1879, REMOVED, "and partly because she reflected", 5
1880, ADDED, "each fancying", 2
1882, REMOVED, "same journey", 2
1883, ADDED, "other", 1
1885, REMOVED, "to have taken place three months before&comma;", 8
1886, ADDED, "deceived: but", 3
1888, REMOVED, "a mother", 2
1889, ADDED, "at morning", 2
1891, REMOVED, "blessing would have accompanied", 4
1892, ADDED, "dawn I descended to the carriage which was to convey", 10
1894, ADDED, "away&comma; they were all there—my father again to bless me&comma; Clerval to press my hand once more&comma; my Elizabeth to renew her entreaties that I would write often&comma; and to bestow the last feminine attentions on her playmate and friend", 46
1896, ADDED, ". Chance—or rather the evil influence", 8
1898, REMOVED, "and among others", 3
1899, ADDED, "the Angel of Destruction&comma; which asserted omnipotent sway over me from the moment I turned my reluctant steps from my father's door—led me first", 29
1901, REMOVED, "M", 1
1902, ADDED, "Mr", 1
1904, REMOVED, "received me with politeness", 4
1905, ADDED, "was an uncouth man", 4
1907, REMOVED, "and", 1
1908, ADDED, "but deeply embued in the secrets of his science. He", 11
1910, REMOVED, "mentioned&comma; it is true&comma; with fear", 8
1911, ADDED, "replied carelessly;", 3
1913, REMOVED, " trembling", 1
1915, ADDED, "partly in contempt&comma; mentioned ", 5
1917, REMOVED, "only", 1
1918, ADDED, "names of my alchymists as the principal", 7
1920, REMOVED, "ever read upon those subjects", 5
1921, ADDED, "studied", 1
1923, REMOVED, "&comma;", 1
1925, ADDED, "&comma; ", 1
1927, ADDED, "&comma; ", 1
1929, REMOVED, "Sir", 1
1930, ADDED, "sir", 1
1932, REMOVED, "&comma;", 1
1933, ADDED, ";", 1
1935, REMOVED, "missed", 1
1936, ADDED, "omitted", 1
1938, ADDED, "have said that I ", 4
1940, REMOVED, "had so strongly ", 3
1942, REMOVED, "did", 1
1943, ADDED, "returned&comma;", 2
1945, REMOVED, "feel much", 2
1946, ADDED, "at all the more", 4
1948, REMOVED, "study the books which I procured at his recommendation", 9
1949, ADDED, "recur to these studies in any shape", 7
1951, ADDED, "a ", 1
1953, REMOVED, "doctrine", 1
1954, ADDED, "pursuits", 1
1956, ADDED, "In rather a too philosophical and connected a strain&comma; perhaps&comma; I have given an account of the conclusions I had come to concerning them in my early years. As a child&comma; I had not been content with the results promised by the modern professors of natural science. With a confusion of ideas only to be accounted for by my extreme youth&comma; and my want of a guide on such matters&comma; I had retrod the steps of knowledge along the paths of time&comma; and exchanged the discoveries of recent enquirers for the dreams of forgotten alchymists. ", 104
1958, REMOVED, "inquirer", 1
1959, ADDED, "enquirer", 1
1961, ADDED, "of my residence at Ingolstadt&comma; which were chiefly ", 9
1963, REMOVED, "almost ", 1
1965, REMOVED, "solitude", 1
1966, ADDED, "becoming acquainted with the localities&comma; and the principal residents in my new abode", 14
1968, REMOVED, "gray", 1
1969, ADDED, "grey", 1
1971, ADDED, "&comma; ", 1
1973, REMOVED, "pour", 1
1974, ADDED, "pore", 1
1976, REMOVED, "shew", 1
1977, ADDED, "show", 1
1979, REMOVED, ";", 1
1980, ADDED, ":", 1
1982, ADDED, "Such were the professor's words—rather let me say such the words of fate&comma; enounced to destroy me. As he went on&comma; ", 28
1984, REMOVED, "departed highly pleased", 3
1985, ADDED, "felt as if my soul were grappling", 7
1987, ADDED, "a palpable enemy; one by one ", 7
1989, REMOVED, "professor", 1
1990, ADDED, "various keys were touched which formed the mechanism of my being: chord after chord was sounded&comma;", 18
1992, REMOVED, "his lecture", 2
1993, ADDED, "soon my mind was filled with one thought", 8
1995, ADDED, "one conception&comma; one purpose. So much has been done&comma; exclaimed the soul of Frankenstein&comma;—more&comma; far more&comma; will I achieve: treading in the steps already marked&comma; I will pioneer a new way&comma; explore unknown powers&comma; ", 46
1997, REMOVED, "paid him", 2
1998, ADDED, "unfold to the world the deepest mysteries of creation.<br><br>I closed not my eyes that night. My internal being was in", 23
2000, REMOVED, "visit", 1
2001, ADDED, "state of insurrection and turmoil; I felt that order would thence arise&comma; but I had no power to produce it. By degrees&comma; after", 27
2003, ADDED, "morning's dawn&comma; sleep came. I awoke&comma; and my yesternight's thoughts were as a dream. There only remained a resolution to return to my ancient studies&comma; and to devote myself to a science for which I believed myself to possess a natural talent. On the ", 54
2005, REMOVED, "evening", 1
2006, ADDED, "day&comma; I paid M", 5
2008, ADDED, "Waldman a visit. ", 4
2010, ADDED, "I gave him pretty nearly the same account of my former pursuits as I had given to his fellow-professor. ", 22
2012, REMOVED, "my", 1
2013, ADDED, "the", 1
2015, REMOVED, "&comma;", 1
2017, REMOVED, "and ", 1
2019, ADDED, "expressed myself in measured terms", 5
2021, REMOVED, "at", 1
2022, ADDED, "with", 1
2024, REMOVED, "same time", 2
2025, ADDED, "modesty and deference due from a youth to his instructor", 10
2027, ADDED, "without letting escape (inexperience in life would have made me ashamed) any of the enthusiasm which stimulated my intended labours. I ", 24
2029, REMOVED, ";", 1
2030, ADDED, ":", 1
2032, REMOVED, "&comma;", 1
2034, REMOVED, "&comma;", 1
2036, REMOVED, ";", 1
2037, ADDED, ":", 1
2039, REMOVED, "III", 1
2040, ADDED, "IV", 1
2042, REMOVED, "inquirers", 1
2043, ADDED, "enquirers", 1
2045, REMOVED, "It was&comma; perhaps&comma; the amiable character of this man that inclined me more to that branch of natural philosophy which", 22
2046, ADDED, "In a thousand ways", 4
2048, REMOVED, "professed&comma; than an intrinsic love", 6
2049, ADDED, "smoothed", 1
2051, ADDED, "me ", 1
2053, REMOVED, "science itself. But this state", 6
2054, ADDED, "path", 1
2056, REMOVED, "mind had place only in the first steps towards ", 9
2058, REMOVED, ": the more fully I entered into the science", 9
2060, ADDED, "and made ", 2
2062, REMOVED, "more exclusively I pursued it for its own sake", 9
2063, ADDED, "most abstruse enquiries clear and facile to my apprehension", 9
2065, REMOVED, "That", 1
2066, ADDED, "My", 1
2068, REMOVED, "&comma; which", 2
2069, ADDED, " was", 1
2071, REMOVED, "had been a matter of duty", 6
2072, ADDED, "fluctuating", 1
2074, REMOVED, "resolution", 1
2075, ADDED, "uncertain; it gained strength as I proceeded", 8
2077, REMOVED, "now", 1
2078, ADDED, "and soon", 2
2080, REMOVED, "I improved rapidly", 3
2081, ADDED, "my progress was rapid", 4
2083, REMOVED, ";", 1
2084, ADDED, "&comma;", 1
2086, REMOVED, "&comma;", 1
2088, REMOVED, "phænonema", 1
2089, ADDED, "phenomena", 1
2091, REMOVED, "inquiries", 1
2092, ADDED, "enquiries", 1
2094, REMOVED, "church-yard", 3
2095, ADDED, "churchyard", 1
2097, ADDED, "-", 1
2099, ADDED, "&comma; ", 1
2101, REMOVED, "&comma;", 1
2103, REMOVED, "inquiries", 1
2104, ADDED, "enquiries", 1
2106, REMOVED, "&comma;", 1
2108, ADDED, "&comma; ", 1
2110, ADDED, "&comma; ", 1
2112, ADDED, "&comma; ", 1
2114, REMOVED, "hindrance", 1
2115, ADDED, "hinderance", 1
2117, REMOVED, "their's", 3
2118, ADDED, "theirs", 1
2120, REMOVED, "realize", 1
2121, ADDED, "realise", 1
2123, ADDED, "-", 1
2125, ADDED, "&comma; ", 1
2127, ADDED, "-", 1
2129, REMOVED, ";", 1
2130, ADDED, ":", 1
2132, REMOVED, "eyeballs", 1
2133, ADDED, "eye-balls", 3
2135, REMOVED, "&comma;", 1
2137, REMOVED, "moralizing", 1
2138, ADDED, "moralising", 1
2140, REMOVED, ";", 1
2141, ADDED, "&comma;", 1
2143, REMOVED, "inquiring", 1
2144, ADDED, "enquiring", 1
2146, REMOVED, "&comma;", 1
2148, REMOVED, "&comma; ", 1
2149, ADDED, "—", 1
2151, REMOVED, "shewed", 1
2152, ADDED, "showed", 1
2154, ADDED, "the fall of ", 3
2156, REMOVED, "disease that", 2
2157, ADDED, "leaf startled me&comma; and", 5
2159, REMOVED, "regretted the more because", 4
2160, ADDED, "shunned my fellow-creatures as if", 7
2162, REMOVED, "hitherto enjoyed most excellent health&comma; and had always boasted", 10
2163, ADDED, "been guilty", 2
2165, ADDED, "a crime. Sometimes I grew alarmed at ", 8
2167, REMOVED, "firmness", 1
2168, ADDED, "wreck I perceived that I had become; the energy", 10
2170, REMOVED, "nerves. But", 3
2171, ADDED, "purpose alone sustained me: my labours would soon end&comma; and", 12
2173, REMOVED, "soon", 1
2174, ADDED, "then", 1
2176, REMOVED, "such symptoms", 2
2177, ADDED, "incipient disease", 2
2179, REMOVED, "&comma;", 1
2181, REMOVED, "IV", 1
2182, ADDED, "V", 1
2184, ADDED, "&quot;By the glimmer of the half-extinguished light&comma; I saw the dull&comma; yellow eye of the creature open; it breathed hard&comma; and a convulsive motion agitated its limbs&comma; ... I rushed out of the room.&quot;<br>", 46
2186, REMOVED, "&comma;", 1
2188, REMOVED, "bed-chamber", 3
2189, ADDED, "bedchamber", 1
2191, ADDED, "&comma; ", 1
2193, REMOVED, ";", 1
2194, ADDED, ":", 1
2196, REMOVED, "-", 1
2198, REMOVED, "court-yard", 3
2199, ADDED, "courtyard", 1
2201, REMOVED, ":", 1
2202, ADDED, ";", 1
2204, REMOVED, "&comma;", 1
2206, REMOVED, "wetted", 1
2207, ADDED, "drenched", 1
2209, REMOVED, "&comma;", 1
2211, ADDED, "—<br><br>&quot;", 2
2213, REMOVED, "turn'd", 3
2214, ADDED, "turned", 1
2216, ADDED, "&quot;[1]<br>", 4
2218, REMOVED, "it", 1
2219, ADDED, "all necessary knowledge", 3
2221, REMOVED, "absolutely necessary for a merchant not to understand any thing except", 11
2222, ADDED, "comprised in the noble art of", 6
2224, ADDED, "—", 1
2226, REMOVED, "bye", 1
2227, ADDED, "by", 1
2229, ADDED, "&comma; ", 1
2231, ADDED, "&comma; ", 1
2233, ADDED, "&comma; ", 1
2235, REMOVED, "bedroom", 1
2236, ADDED, "bed-room", 3
2238, REMOVED, "-", 1
2240, ADDED, "&comma; ", 1
2242, REMOVED, "hand-writing", 3
2243, ADDED, "handwriting", 1
2245, REMOVED, "?", 1
2246, ADDED, "&comma;", 1
2248, REMOVED, ".", 1
2249, ADDED, "?", 1
2251, REMOVED, "V", 1
2252, ADDED, "VI", 1
2254, ADDED, "It was from my own Elizabeth:—<br><br>", 8
2256, REMOVED, "To V. Frankenstein.<br><br>&quot;", 6
2258, REMOVED, "Dear", 1
2259, ADDED, "dearest", 1
2261, REMOVED, "I cannot describe to you the uneasiness we", 8
2262, ADDED, "You", 1
2264, REMOVED, "all felt concerning your health. We cannot help imagining that your friend Clerval conceals", 15
2265, ADDED, "been ill&comma; very ill&comma; and even", 8
2267, REMOVED, "extent", 1
2268, ADDED, "constant letters", 2
2270, REMOVED, "your disorder: for it is now several months since we have seen your hand-writing; and all this time you have been obliged", 26
2271, ADDED, "dear kind Henry are not sufficient", 6
2273, REMOVED, "dictate", 1
2274, ADDED, "reassure me on", 3
2276, REMOVED, "letters to Henry", 3
2277, ADDED, "account", 1
2279, REMOVED, "Surely", 1
2280, ADDED, "You are forbidden to write—to hold a pen; yet one word from you", 16
2282, ADDED, "dear ", 1
2284, REMOVED, "you must", 2
2285, ADDED, "is necessary to calm our apprehensions. For a long time I", 12
2287, REMOVED, "been exceedingly ill; and", 5
2288, ADDED, "thought that each post would bring", 6
2290, REMOVED, "makes us all very wretched", 5
2291, ADDED, "line", 1
2293, REMOVED, "as much so nearly as after the death of your dear mother. My uncle was almost persuaded that you were indeed dangerously ill&comma; ", 25
2295, REMOVED, "could hardly be", 3
2296, ADDED, "my persuasions have", 3
2298, ADDED, "my uncle ", 2
2300, ADDED, "I have prevented his encountering the inconveniences and perhaps dangers of so long a journey; yet how often have I regretted not being able to perform it myself! I figure to myself that the task of attending on your sick bed has devolved on some mercenary old nurse&comma; who could never guess your wishes&comma; nor minister to them with the care and affection of your poor cousin. Yet that is over now: ", 78
2302, REMOVED, "always ", 1
2304, ADDED, "indeed ", 1
2306, REMOVED, ";", 1
2307, ADDED, ".", 1
2309, REMOVED, "hand-writing; for indeed&comma; indeed&comma; Victor&comma; we are all very miserable on this account", 19
2310, ADDED, "handwriting", 1
2312, REMOVED, " Relieve", 1
2313, ADDED, "<br><br>&quot;Get well—and return to", 7
2315, REMOVED, " from this fear", 3
2316, ADDED, ". You will find a happy", 6
2318, ADDED, "cheerful home&comma; ", 3
2320, REMOVED, "we shall be the happiest creatures in the world", 9
2321, ADDED, "friends who love you dearly", 5
2323, REMOVED, "now so ", 2
2325, REMOVED, "that", 1
2326, ADDED, "and", 1
2328, REMOVED, "appears ten years younger since last winter. Ernest also is so much improved", 14
2329, ADDED, "asks but to see you", 5
2331, ADDED, "—but to be assured ", 5
2333, ADDED, "are well; and not a care will ever cloud his benevolent countenance. How pleased you ", 17
2335, REMOVED, "hardly know him: he", 5
2336, ADDED, "be to remark the improvement of our Ernest! He", 10
2338, REMOVED, "nearly ", 1
2340, REMOVED, "has lost that sickly appearance which he had some years ago; he", 13
2341, ADDED, "full of activity and spirit. He", 7
2343, REMOVED, "grown quite robust", 3
2344, ADDED, "desirous to be a true Swiss&comma;", 7
2346, REMOVED, "active", 1
2347, ADDED, "to enter into foreign service; but we cannot part with him&comma; at least until his elder brother return to us", 22
2349, REMOVED, "<br><br>&quot;", 1
2351, REMOVED, "and I conversed", 3
2352, ADDED, "is not pleased with the idea of", 7
2354, REMOVED, "long time last night about what profession", 7
2355, ADDED, "military career in a distant country; but", 8
2357, REMOVED, "should follow. His constant illness when young has deprived him", 11
2358, ADDED, "never had your powers", 4
2360, REMOVED, "the habits of ", 3
2362, ADDED, ". He looks upon study as an odious fetter", 9
2364, REMOVED, " and now that he enjoys good health&comma; he", 9
2365, ADDED, "—his time", 3
2367, REMOVED, "continually", 1
2368, ADDED, "spent", 1
2370, REMOVED, "&comma;", 1
2372, REMOVED, "therefore proposed", 2
2373, ADDED, "fear", 1
2375, REMOVED, "should be a farmer; which you know", 8
2376, ADDED, "will become an idler", 4
2378, REMOVED, "Cousin", 1
2379, ADDED, "unless we yield the point", 5
2381, REMOVED, "is a favourite scheme of mine. A farmer's is a very healthy happy life; ", 18
2383, ADDED, "permit him to enter on ", 5
2385, REMOVED, "least hurtful&comma; or rather the most beneficial ", 8
2387, REMOVED, "of any. My uncle had an idea of his being educated as an advocate&comma; that through his interest", 20
2388, ADDED, "which", 1
2390, REMOVED, "might become a judge", 4
2391, ADDED, "has selected", 2
2393, REMOVED, " But", 1
2394, ADDED, "<br><br>&quot;Little alteration", 3
2396, REMOVED, "besides that he is not at all fitted for such an occupation&comma; it is certainly more creditable to cultivate", 20
2397, ADDED, "except", 1
2399, REMOVED, "earth for the sustenance", 4
2400, ADDED, "growth", 1
2402, REMOVED, "man", 1
2403, ADDED, "our dear children", 3
2405, REMOVED, "than to be the confidant", 5
2406, ADDED, "has taken place since you left us. The blue lake", 11
2408, REMOVED, "sometimes the accomplice", 3
2409, ADDED, "snow-clad mountains", 4
2411, REMOVED, "of his vices", 3
2412, ADDED, "they never change", 3
2414, REMOVED, " which is the profession of a lawyer.", 8
2415, ADDED, "—and", 2
2417, REMOVED, "said", 1
2418, ADDED, "think our placid home", 4
2420, REMOVED, "that", 1
2421, ADDED, "and our contented hearts are regulated by", 7
2423, REMOVED, "employments of a prosperous farmer&comma; if they were not a more honourable&comma; they were at least a happier species of occupation than that of a judge&comma; whose misfortune it was always to meddle with the dark side of human nature", 43
2424, ADDED, "same immutable laws", 3
2426, REMOVED, "uncle smiled&comma;", 3
2427, ADDED, "trifling occupations take up my time", 6
2429, REMOVED, "said", 1
2430, ADDED, "amuse me", 2
2432, REMOVED, "that", 1
2433, ADDED, "and", 1
2435, REMOVED, "ought to be an advocate myself", 6
2436, ADDED, "am rewarded for any exertions by seeing none but happy", 10
2438, REMOVED, "which put an end to the conversation on that subject", 10
2439, ADDED, "kind faces around me", 4
2441, REMOVED, "<br><br>&quot;And now I must tell", 6
2442, ADDED, " Since", 1
2444, REMOVED, "a little story that will please", 6
2445, ADDED, "left us", 2
2447, REMOVED, "and perhaps amuse you", 4
2448, ADDED, "but one change has taken place in our little household", 10
2450, REMOVED, "not ", 1
2452, ADDED, "on what occasion ", 3
2454, ADDED, "entered our family", 3
2456, REMOVED, "her", 1
2457, ADDED, "our", 1
2459, ADDED, "&comma; ", 1
2461, REMOVED, "After what I have said", 5
2462, ADDED, "Justine", 1
2464, REMOVED, "I dare say ", 3
2466, REMOVED, "well", 1
2467, ADDED, "may", 1
2469, REMOVED, " the heroine of my little tale: for Justine", 9
2470, ADDED, "&comma;", 1
2472, REMOVED, "your's", 3
2473, ADDED, "yours", 1
2475, REMOVED, "&comma;", 1
2476, ADDED, ";", 1
2478, REMOVED, "Catholic", 1
2479, ADDED, "catholic", 1
2481, REMOVED, ":", 1
2482, ADDED, ";", 1
2484, REMOVED, "eye-lashes", 3
2485, ADDED, "eyelashes", 1
2487, REMOVED, "every body", 2
2488, ADDED, "everybody", 1
2490, REMOVED, "good", 1
2491, ADDED, "better", 1
2493, REMOVED, "yet", 1
2494, ADDED, "but my anxiety returns upon me as", 7
2496, REMOVED, "cannot ", 1
2498, REMOVED, " without again anxiously inquiring concerning your health", 7
2500, REMOVED, "Dear", 1
2501, ADDED, "Write&comma; dearest", 3
2503, REMOVED, " if you are not very ill&comma; write yourself&comma; and make your father and all of us happy; or", 21
2505, ADDED, "one line", 2
2507, REMOVED, "I cannot bear", 3
2508, ADDED, "one word will be a blessing", 6
2510, REMOVED, "think of the other side of the question; my tears already flow", 13
2511, ADDED, "us", 1
2513, REMOVED, "Adieu", 1
2514, ADDED, "Ten thousand thanks to Henry for his kindness", 8
2516, ADDED, "his affection&comma; and his many letters: we are sincerely grateful. Adieu! ", 15
2518, REMOVED, "dearest ", 1
2520, REMOVED, ".", 1
2521, ADDED, "; take care of yourself; and&comma; I entreat you&comma; write!<br><br>", 14
2523, REMOVED, "<br><br>&quot;", 1
2525, ADDED, "&comma; ", 1
2527, REMOVED, "&comma;", 1
2529, ADDED, "&comma; ", 1
2531, REMOVED, "Aye", 1
2532, ADDED, "Ay", 1
2534, ADDED, "in ", 1
2536, ADDED, "in ", 1
2538, REMOVED, "Aye", 1
2539, ADDED, "Ay", 1
2541, REMOVED, "aye", 1
2542, ADDED, "ay", 1
2544, REMOVED, ";", 1
2545, ADDED, ":", 1
2547, REMOVED, ":", 1
2548, ADDED, ";", 1
2550, REMOVED, "was no natural philosopher. His imagination was too vivid", 10
2551, ADDED, "had never sympathised in my tastes", 6
2553, REMOVED, "the minutiæ of", 3
2554, ADDED, "natural", 1
2556, REMOVED, ". Languages were his principal study", 6
2558, REMOVED, "he sought&comma; by acquiring their elements&comma;", 8
2559, ADDED, "his literary pursuits differed wholly from those which had occupied me. He came", 14
2561, ADDED, "the university with the design of making himself complete master of the oriental languages&comma; as thus he should ", 19
2563, REMOVED, "self-instruction on his return", 6
2564, ADDED, "the plan of life he had marked out for himself. Resolved", 12
2566, REMOVED, "Geneva", 1
2567, ADDED, "pursue no inglorious career&comma; he turned his eyes toward the East&comma; as affording scope for his spirit of enterprise", 21
2569, ADDED, "The ", 1
2571, REMOVED, "Hebrew&comma; gained", 3
2572, ADDED, "Sanscrit languages engaged", 3
2574, REMOVED, "after he had made himself perfectly master of Greek ", 9
2576, REMOVED, "Latin", 1
2577, ADDED, "I was easily induced to enter on the same studies", 10
2579, REMOVED, "For my own part&comma; idleness", 6
2580, ADDED, "Idleness", 1
2582, REMOVED, ";", 1
2583, ADDED, "&comma;", 1
2585, ADDED, "I did not&comma; like him&comma; attempt a critical knowledge of their dialects&comma; for I did not contemplate making any other use of them than temporary amusement. I read merely to understand their meaning&comma; and they well repaid my labours. ", 45
2587, ADDED, "&comma; ", 1
2589, ADDED, "a ", 1
2591, REMOVED, ".", 1
2592, ADDED, "!", 1
2594, REMOVED, "&comma;", 1
2596, ADDED, "&comma; ", 1
2598, REMOVED, "&comma;", 1
2600, ADDED, "&comma; ", 1
2602, REMOVED, "&comma;", 1
2604, REMOVED, ".", 1
2605, ADDED, "!", 1
2607, REMOVED, "loving", 1
2608, ADDED, "loved", 1
2610, REMOVED, "ecstacy", 1
2611, ADDED, "ecstasy", 1
2613, REMOVED, ":", 1
